"YEAR","BALLOT","USETECH","HAPPY","PARTYID","RINCOME","RACE","SEX","DEGREE","EDUC","AGE","MARITAL","HRS2","HRS1","WRKSTAT","ID_","UNHAPPY"
2018,2,-1,2,5,9,1,1,1,14,54,3,-1,-1,5,1486,0
2018,1,10,1,3,12,1,1,1,12,47,1,-1,50,1,1487,0
2018,3,-1,1,6,0,1,2,3,16,72,1,-1,-1,5,1488,1
2018,3,-1,1,6,13,1,1,4,18,60,1,-1,-1,5,1489,1
2018,2,75,2,5,12,1,1,4,17,34,1,-1,40,1,1490,2
2018,1,90,2,0,12,1,1,3,16,38,1,-1,40,1,1491,0
2018,2,-1,2,6,13,1,2,4,18,58,1,-1,-1,5,1492,2
2018,1,-1,3,4,0,1,2,3,16,67,3,-1,-1,4,1493,0
2018,3,-1,2,7,0,3,2,1,13,39,5,-1,-1,7,1494,2
2018,3,-1,2,4,0,1,2,1,12,75,3,-1,-1,7,1495,2
2018,1,62.5,2,3,2,1,2,2,14,65,1,9,-1,3,1496,0
2018,2,-1,2,0,0,1,1,1,12,56,5,-1,-1,5,1497,0
2018,1,-1,2,2,0,3,2,2,14,35,3,-1,-1,7,1498,0
2018,3,97,2,0,12,2,2,4,18,57,1,-1,50,1,1499,1
2018,2,25,2,2,11,2,1,1,13,63,1,-1,40,1,1500,1
2018,1,95,2,2,11,1,1,1,12,29,5,-1,34,1,1501,0
2018,1,-1,1,6,0,1,2,1,12,66,1,-1,-1,5,1502,0
2018,1,-1,2,1,0,1,2,2,14,58,2,-1,-1,5,1503,0
2018,1,30,2,0,12,1,2,3,16,77,1,-1,30,1,1504,0
2018,2,998,2,2,12,3,1,0,6,38,5,-1,72,1,1505,0
2018,3,90,1,3,3,1,2,2,14,34,1,-1,12,2,1506,1
2018,2,99,3,1,12,2,2,1,13,27,5,-1,45,1,1507,0
2018,1,-1,1,5,0,1,2,0,6,46,1,-1,-1,7,1508,0
2018,2,100,2,3,5,1,2,2,17,45,3,-1,10,2,1509,1
2018,1,50,2,1,9,1,2,2,13,23,1,-1,35,1,1510,0
2018,3,90,1,2,12,2,2,2,16,25,5,-1,36,1,1511,2
2018,2,0,2,3,8,3,2,1,14,23,5,-1,50,1,1512,0
2018,2,-1,1,3,0,1,1,1,12,57,1,-1,-1,8,1513,2
2018,1,65,3,3,2,1,2,2,14,58,1,-1,20,2,1514,0
2018,3,100,2,5,12,1,2,0,8,50,3,-1,46,1,1515,4
2018,2,-1,2,0,0,2,1,1,13,70,5,-1,-1,5,1516,0
2018,1,75,2,3,11,1,2,2,14,58,4,-1,36,1,1517,0
2018,3,-1,1,0,0,1,2,2,15,68,3,-1,-1,5,1518,1
2018,2,100,2,3,12,1,2,2,14,25,1,-1,16,2,1519,0
2018,1,-1,2,2,0,1,2,1,12,68,2,-1,-1,5,1520,0
2018,3,10,3,6,4,1,2,1,12,54,3,-1,15,2,1521,3
2018,2,-1,2,4,0,1,2,0,10,30,3,-1,-1,7,1522,4
2018,1,90,2,0,9,1,2,1,12,64,3,-1,20,2,1523,0
2018,3,75,1,6,12,1,1,0,11,58,1,-1,50,1,1524,2
2018,2,-1,8,0,0,2,2,0,0,69,1,-1,-1,8,1525,0
2018,1,100,3,1,12,1,2,1,12,56,1,50,-1,3,1526,0
2018,3,-1,2,4,0,1,2,1,10,69,1,-1,-1,5,1527,1
2018,2,2,1,6,13,1,1,1,12,46,1,-1,40,1,1528,0
2018,1,0,1,6,10,1,1,0,11,34,3,-1,40,1,1529,0
2018,1,-1,1,6,0,1,2,1,13,67,3,-1,-1,5,1530,0
2018,1,-1,3,3,0,1,2,1,13,40,5,-1,-1,7,1531,0
2018,2,-1,3,4,0,1,2,1,12,44,3,-1,-1,7,1532,4
2018,1,90,2,0,12,2,2,2,15,32,5,-1,76,1,1533,0
2018,2,1,3,3,9,2,1,0,10,33,5,-1,45,2,1534,0
2018,1,0,1,4,11,3,1,0,9,35,1,-1,60,1,1535,0
2018,2,-1,1,9,0,3,2,2,15,70,1,-1,-1,5,1536,1
2018,3,-1,2,1,1,2,1,1,13,59,5,-1,-1,8,1537,3
2018,2,0,3,6,1,2,2,0,9,32,5,-1,30,1,1538,0
2018,1,90,2,4,10,2,1,1,12,53,1,-1,30,1,1539,0
2018,3,-1,2,3,5,2,2,0,10,39,5,-1,-1,4,1540,5
2018,2,90,2,0,12,2,2,4,19,43,1,-1,50,1,1541,1
2018,1,40,1,3,0,2,1,1,12,26,5,-1,40,1,1542,0
2018,3,-1,1,1,0,3,1,4,20,64,1,-1,-1,5,1543,4
2018,3,10,3,3,7,1,2,1,11,62,3,-1,24,1,1544,4
2018,3,-1,3,7,0,1,1,3,17,72,3,-1,-1,5,1545,1
2018,1,10,2,6,12,1,2,1,12,58,1,-1,35,1,1546,0
2018,3,100,2,9,0,1,2,0,12,22,1,-1,43,1,1547,3
2018,2,0,3,5,0,3,1,0,11,60,1,-1,8,1,1548,3
2018,2,90,2,5,12,1,1,1,13,42,1,-1,55,1,1549,0
2018,1,-1,2,3,0,1,1,4,16,62,3,-1,-1,5,1550,0
2018,2,-1,3,6,0,1,2,2,14,39,3,-1,-1,7,1551,4
2018,1,100,2,5,11,1,2,1,12,24,1,-1,40,1,1552,0
2018,3,-1,3,0,0,2,2,0,11,38,5,-1,-1,7,1553,2
2018,2,100,1,6,11,1,2,1,14,39,1,-1,50,1,1554,0
2018,3,85,1,6,12,1,2,3,16,32,1,-1,40,1,1555,1
2018,2,0,1,5,12,1,1,4,17,85,1,-1,12,1,1556,2
2018,3,-1,3,5,0,1,1,1,10,88,2,-1,-1,5,1557,2
2018,2,75,1,4,12,1,2,3,17,44,1,-1,25,1,1558,0
2018,3,-1,2,5,0,1,1,1,12,18,5,-1,-1,7,1559,1
2018,2,100,2,3,10,2,2,2,14,32,5,-1,24,2,1560,2
2018,1,70,1,0,12,2,2,3,18,60,1,-1,40,1,1561,0
2018,2,5,1,5,12,1,1,1,14,99,1,-1,50,1,1562,1
2018,3,-1,1,0,0,2,2,4,18,72,1,-1,-1,5,1563,2
2018,2,90,2,4,11,1,2,4,19,61,2,-1,36,1,1564,3
2018,1,80,2,1,0,2,2,1,14,27,1,-1,46,1,1565,0
2018,1,100,1,0,12,2,1,0,11,42,1,-1,58,1,1566,0
2018,2,100,2,0,12,2,1,3,16,51,4,-1,40,1,1567,2
2018,3,50,1,5,12,1,1,1,12,38,1,-1,65,1,1568,1
2018,2,60,2,2,9,1,2,1,15,44,3,-1,15,2,1569,0
2018,3,50,1,1,12,2,1,3,17,37,5,-1,15,1,1570,3
2018,1,-1,1,0,0,2,2,0,10,73,2,-1,-1,5,1571,0
2018,3,-1,3,0,9,2,1,1,15,21,5,-1,-1,6,1572,1
2018,3,-1,1,2,0,3,1,1,12,60,5,-1,-1,4,1573,2
2018,1,15,3,0,5,2,2,1,12,70,1,-1,10,2,1574,0
2018,3,-1,1,0,0,2,2,4,18,70,4,-1,-1,5,1575,2
2018,2,-1,2,0,0,2,1,2,14,89,1,-1,-1,5,1576,0
2018,1,25,2,0,9,2,2,0,11,35,5,-1,35,1,1577,0
2018,3,50,2,0,12,2,2,1,14,51,1,-1,55,1,1578,4
2018,1,35,2,2,12,1,2,1,12,37,1,-1,40,1,1579,0
2018,1,-1,2,3,0,1,1,1,15,71,1,-1,-1,5,1580,0
2018,3,98,2,6,0,1,1,1,12,35,1,-1,50,1,1581,4
2018,1,-1,2,4,0,1,1,1,14,78,1,-1,-1,5,1582,0
2018,3,0,2,5,4,1,1,1,12,32,5,-1,70,1,1583,1
2018,2,100,1,6,12,1,1,1,14,62,3,-1,65,1,1584,0
2018,3,100,2,0,12,2,2,4,14,41,1,-1,40,1,1585,2
2018,2,-1,3,3,0,1,2,1,12,36,1,-1,-1,7,1586,4
2018,2,10,2,1,0,2,1,1,13,20,5,-1,27,2,1587,0
2018,1,0,2,0,3,2,2,1,13,36,5,-1,40,1,1588,0
2018,1,-1,2,6,0,1,1,1,14,85,2,-1,-1,5,1589,0
2018,1,-1,3,0,0,2,1,3,16,71,2,-1,-1,5,1590,0
2018,3,85,1,3,0,1,1,3,16,30,5,-1,45,1,1591,2
2018,2,-1,2,1,0,1,2,1,12,81,2,-1,-1,5,1592,4
2018,1,-1,2,3,0,3,1,1,11,88,1,-1,-1,5,1593,0
2018,3,-1,2,0,0,1,2,3,16,76,3,-1,-1,5,1594,1
2018,2,-1,1,5,12,1,2,3,16,59,1,-1,-1,4,1595,0
2018,1,-1,2,6,0,1,2,2,14,88,2,-1,-1,5,1596,0
2018,3,-1,3,0,0,1,2,1,11,64,2,-1,-1,5,1597,4
2018,2,-1,1,6,0,1,2,1,12,75,5,-1,-1,5,1598,1
2018,3,100,3,3,9,1,2,1,9,55,3,-1,32,1,1599,5
2018,3,50,1,1,12,1,2,1,12,55,5,-1,40,1,1600,2
2018,2,-1,2,3,0,3,1,4,20,61,1,-1,-1,5,1601,0
2018,3,5,2,2,8,1,1,2,14,38,1,-1,35,1,1602,3
2018,2,2,2,0,0,2,2,3,16,50,3,-1,48,1,1603,0
2018,1,90,3,0,8,2,2,3,16,54,5,-1,40,1,1604,0
2018,3,-1,2,6,0,1,2,1,12,80,2,-1,-1,5,1605,3
2018,1,50,2,3,12,2,2,3,17,33,5,-1,32,1,1606,0
2018,3,998,2,2,98,1,1,1,13,25,5,-1,60,1,1607,3
2018,2,-1,2,3,0,3,1,1,14,22,5,-1,-1,6,1608,0
2018,1,50,2,2,12,1,2,2,14,38,5,-1,45,1,1609,0
2018,3,50,2,3,0,1,1,1,12,25,5,-1,40,1,1610,1
2018,1,0,2,3,12,1,1,1,12,63,5,-1,60,1,1611,0
2018,3,20,2,2,13,1,1,1,13,22,5,-1,98,1,1612,2
2018,2,-1,1,6,12,3,2,1,12,40,1,-1,-1,7,1613,0
2018,1,-1,2,2,0,1,2,1,12,69,1,-1,-1,5,1614,0
2018,3,75,1,1,2,1,2,1,14,20,5,-1,36,1,1615,2
2018,2,80,1,5,12,1,1,1,12,54,1,-1,40,1,1616,1
2018,3,-1,3,7,2,1,1,1,12,19,5,-1,-1,6,1617,3
2018,1,99,2,2,11,1,1,2,14,34,5,-1,40,1,1618,0
2018,1,-1,1,4,0,1,2,3,16,59,1,-1,-1,7,1619,0
2018,2,50,1,4,13,1,1,3,17,59,1,-1,50,1,1620,1
2018,1,40,2,5,0,1,2,3,16,44,1,-1,1,1,1621,0
2018,3,90,2,1,12,1,1,4,19,34,1,-1,45,1,1622,2
2018,2,50,2,1,12,1,2,3,16,35,1,-1,35,1,1623,0
2018,1,-1,1,5,0,1,2,3,16,42,1,-1,-1,7,1624,0
2018,2,-1,2,1,0,1,1,1,15,86,5,-1,-1,5,1625,2
2018,1,-1,1,2,11,1,2,1,15,32,5,-1,-1,7,1626,0
2018,3,-1,2,7,0,1,2,1,12,61,3,-1,-1,8,1627,2
2018,2,0,1,6,98,1,1,1,12,19,5,-1,57,1,1628,0
2018,1,-1,2,6,0,1,1,1,12,39,1,-1,-1,8,1629,0
2018,2,-1,2,2,0,1,2,0,8,71,1,-1,-1,5,1630,3
2018,1,-1,1,4,0,1,2,1,12,49,1,-1,-1,4,1631,0
2018,3,100,2,6,13,1,1,1,12,23,5,-1,40,1,1632,1
2018,3,20,2,3,11,1,2,1,12,56,1,-1,20,2,1633,1
2018,2,0,1,3,12,1,1,1,12,47,3,-1,60,1,1634,1
2018,1,-1,2,6,0,1,2,1,12,89,2,-1,-1,5,1635,0
2018,3,-1,1,5,0,1,2,1,14,66,3,-1,-1,5,1636,2
2018,1,80,1,5,13,1,2,4,19,54,1,-1,60,1,1637,0
2018,2,90,1,3,12,1,1,3,17,33,1,-1,44,1,1638,1
2018,1,30,2,1,11,1,2,1,13,53,2,-1,60,1,1639,0
2018,3,-1,3,6,0,1,1,0,11,76,1,-1,-1,5,1640,3
2018,2,0,1,1,13,1,2,0,11,86,2,6,-1,3,1641,0
2018,2,30,1,6,12,1,1,3,16,61,1,-1,40,1,1642,1
2018,1,-1,2,1,0,1,2,4,16,71,1,-1,-1,5,1643,0
2018,3,40,2,7,12,1,1,2,15,42,1,-1,54,1,1644,2
2018,2,-1,3,0,0,1,2,1,14,23,3,-1,-1,7,1645,0
2018,1,-1,2,4,0,1,1,1,12,44,3,-1,-1,7,1646,0
2018,3,-1,2,7,0,1,1,2,15,63,3,-1,-1,5,1647,3
2018,1,-1,2,5,0,1,2,1,12,68,3,-1,-1,5,1648,0
2018,3,100,2,1,12,1,2,1,12,30,5,-1,40,1,1649,3
2018,2,-1,2,4,0,1,2,1,14,82,2,-1,-1,5,1650,0
2018,1,50,2,0,11,1,2,1,14,43,5,-1,40,1,1651,0
2018,3,12.5,2,3,11,1,2,1,13,26,5,-1,40,1,1652,2
2018,3,-1,2,1,0,1,2,1,14,57,3,-1,-1,5,1653,3
2018,2,75,1,0,12,1,2,2,14,42,1,-1,38,1,1654,0
2018,1,100,2,6,12,1,1,3,16,42,1,-1,52,1,1655,0
2018,3,-1,1,2,0,1,1,1,12,74,1,-1,-1,5,1656,1
2018,2,50,2,3,12,1,1,1,12,47,1,-1,49,1,1657,2
2018,3,10,2,6,12,1,1,4,19,65,3,-1,50,1,1658,2
2018,2,100,2,3,12,1,1,1,12,37,1,-1,65,1,1659,0
2018,1,-1,2,0,0,1,1,0,8,89,3,-1,-1,5,1660,0
2018,3,90,3,4,11,1,1,1,12,44,3,-1,35,1,1661,2
2018,1,60,2,2,8,1,2,1,12,77,3,-1,25,2,1662,0
2018,3,40,1,1,9,1,1,1,13,23,5,-1,32,2,1663,1
2018,2,75,3,6,12,1,2,3,16,55,2,-1,40,1,1664,0
2018,3,80,2,4,12,1,1,2,19,37,3,-1,1,1,1665,3
2018,2,-1,3,5,0,1,2,1,12,81,2,-1,-1,7,1666,3
2018,1,90,2,6,12,1,2,1,13,60,2,-1,45,1,1667,0
2018,2,-1,2,2,0,1,2,1,10,54,1,-1,-1,8,1668,0
2018,1,90,1,1,12,1,1,3,16,43,1,-1,50,1,1669,0
2018,3,0,1,5,12,2,2,2,16,43,1,-1,48,1,1670,1
2018,1,100,3,0,12,1,1,1,12,21,5,-1,48,1,1671,0
2018,3,30,2,4,12,1,2,3,14,51,3,-1,30,1,1672,2
2018,1,75,1,4,12,1,1,3,16,36,1,-1,40,1,1673,0
2018,3,-1,2,6,0,1,1,4,19,69,3,-1,-1,5,1674,1
2018,2,90,1,6,12,1,1,4,19,74,1,-1,16,2,1675,1
2018,2,-1,2,5,0,1,1,3,16,69,3,-1,-1,5,1676,0
2018,2,25,1,5,11,1,2,1,12,34,1,-1,16,2,1677,1
2018,2,85,2,0,12,1,2,3,17,30,1,-1,46,1,1678,0
2018,1,0,2,3,12,1,1,3,16,73,3,-1,37,1,1679,0
2018,2,60,2,3,4,1,1,1,15,34,1,-1,60,1,1680,3
2018,3,75,1,0,12,1,1,3,16,34,1,-1,40,1,1681,1
2018,2,95,2,9,12,1,1,3,17,39,1,-1,50,1,1682,0
2018,1,-1,1,7,0,1,1,2,15,34,1,-1,-1,5,1683,0
2018,3,-1,1,6,0,1,2,1,12,65,1,-1,-1,5,1684,2
2018,3,90,2,3,12,1,2,1,12,46,3,-1,40,1,1685,2
2018,1,100,1,4,0,1,1,3,20,37,1,-1,40,1,1686,0
2018,3,10,3,0,0,1,1,1,12,22,5,-1,25,2,1687,3
2018,2,15,2,6,12,1,1,1,12,55,3,-1,55,1,1688,2
2018,3,25,3,9,0,1,2,1,12,59,5,-1,26,2,1689,3
2018,1,-1,3,3,13,1,1,3,18,69,2,-1,-1,8,1690,0
2018,2,50,2,6,9,1,2,2,16,55,3,-1,25,2,1691,0
2018,1,0,1,1,12,1,1,1,15,78,1,-1,40,1,1692,0
2018,3,-1,2,4,0,1,2,3,16,88,2,-1,-1,5,1693,3
2018,2,90,2,1,12,1,2,4,18,57,5,35,-1,3,1694,0
2018,3,-1,3,1,0,1,1,0,9,41,4,-1,-1,4,1695,5
2018,1,-1,2,0,0,1,2,1,12,41,3,-1,-1,8,1696,0
2018,1,-1,2,1,0,1,2,0,11,56,3,-1,-1,7,1697,0
2018,3,-1,2,3,0,2,1,1,12,28,5,-1,-1,4,1698,1
2018,2,20,1,9,3,1,2,1,13,25,1,-1,55,1,1699,1
2018,1,-1,2,2,0,1,1,1,13,44,1,-1,-1,8,1700,0
2018,3,-1,3,1,0,2,2,1,13,34,1,-1,-1,4,1701,5
2018,1,99,2,4,12,1,1,3,16,58,3,-1,53,1,1702,0
2018,2,2,3,1,12,2,1,1,12,57,3,12,-1,3,1703,1
2018,1,95,2,1,2,2,2,1,12,19,5,-1,50,1,1704,0
2018,3,-1,1,9,0,1,1,1,12,68,3,-1,-1,5,1705,1
2018,1,80,1,4,12,1,1,4,18,43,1,-1,45,1,1706,0
2018,2,5,2,4,0,1,1,3,16,64,5,-1,20,2,1707,0
2018,2,50,2,2,12,1,1,1,15,43,5,-1,30,1,1708,3
2018,1,-1,2,1,8,3,2,4,19,28,1,-1,-1,6,1709,0
2018,3,-1,1,7,0,1,2,3,17,23,5,-1,-1,6,1710,2
2018,2,0,3,3,0,1,1,1,13,51,2,-1,40,1,1711,0
2018,1,-1,2,3,0,1,2,1,12,37,5,-1,-1,7,1712,0
2018,1,-1,2,6,0,1,1,2,14,31,5,-1,-1,6,1713,0
2018,1,60,2,0,13,1,2,4,18,44,3,-1,40,1,1714,0
2018,2,-1,2,2,4,1,1,1,17,24,5,-1,-1,6,1715,2
2018,1,-1,2,2,0,1,1,1,14,22,5,-1,-1,6,1716,0
2018,1,-1,2,1,0,1,1,1,15,22,5,-1,-1,6,1717,0
2018,2,-1,1,1,0,2,1,3,17,24,5,-1,-1,6,1718,1
2018,1,30,2,2,11,1,1,1,12,23,5,-1,54,1,1719,0
2018,3,10,2,2,4,1,2,1,14,40,1,-1,40,1,1720,2
2018,1,-1,2,2,0,1,2,1,12,78,2,-1,-1,5,1721,0
2018,3,50,2,3,12,1,1,1,12,62,3,-1,40,1,1722,1
2018,2,100,3,0,12,1,1,2,15,55,1,-1,40,1,1723,4
2018,1,100,2,0,12,1,1,2,16,27,5,-1,29,2,1724,0
2018,2,50,2,3,12,3,2,1,13,25,1,-1,60,1,1725,0
2018,1,35,2,7,12,1,1,3,18,52,3,-1,40,1,1726,0
2018,2,-1,3,2,0,2,1,1,12,54,3,-1,-1,8,1727,1
2018,1,-1,2,2,0,1,2,1,10,76,3,-1,-1,5,1728,0
2018,3,80,3,5,9,1,1,1,14,52,5,-1,43,1,1729,2
2018,2,40,2,1,12,2,1,3,16,41,5,-1,55,1,1730,3
2018,3,100,2,6,12,1,2,3,17,50,5,-1,50,1,1731,1
2018,2,90,1,5,0,1,2,4,18,43,1,-1,40,1,1732,0
2018,2,40,1,4,12,1,1,1,12,69,1,-1,40,1,1733,1
2018,1,-1,1,5,0,1,2,1,12,51,1,-1,-1,5,1734,0
2018,2,-1,1,5,0,1,1,1,14,74,1,-1,-1,5,1735,1
2018,1,-1,2,4,0,1,2,1,12,48,1,-1,-1,7,1736,0
2018,2,90,2,0,12,1,2,1,12,63,1,-1,42,1,1737,0
2018,1,10,1,6,11,1,2,3,16,59,1,-1,40,1,1738,0
2018,3,70,3,2,0,1,1,3,17,24,5,-1,60,1,1739,3
2018,3,-1,3,6,0,1,1,1,12,65,3,-1,-1,5,1740,5
2018,2,-1,2,1,0,2,2,1,11,63,5,-1,-1,7,1741,4
2018,3,100,2,5,12,1,2,3,16,39,3,-1,42,1,1742,1
2018,1,-1,1,9,0,2,2,0,11,66,2,-1,-1,7,1743,0
2018,3,90,2,2,12,1,1,4,18,38,1,-1,45,1,1744,2
2018,2,10,2,1,10,1,2,3,16,63,2,45,-1,3,1745,0
2018,1,-1,2,1,98,1,2,1,12,89,3,-1,-1,5,1746,0
2018,2,0,1,0,3,2,1,0,11,63,5,-1,55,1,1747,3
2018,1,100,1,4,12,1,1,1,10,58,2,-1,45,1,1748,0
2018,3,70,2,4,11,1,1,1,10,25,5,-1,45,1,1749,3
2018,3,40,1,6,12,1,1,1,12,51,1,-1,60,1,1750,1
2018,1,10,2,1,9,1,2,1,12,69,3,-1,37,1,1751,0
2018,3,90,1,4,12,1,2,4,16,45,1,-1,60,1,1752,1
2018,2,-1,2,5,1,1,2,3,16,58,1,-1,-1,5,1753,0
2018,1,45,2,1,12,1,2,1,12,73,2,-1,40,1,1754,0
2018,2,-1,2,7,0,1,2,1,12,64,2,-1,-1,5,1755,2
2018,2,50,1,3,11,1,2,3,16,35,1,-1,40,1,1756,0
2018,1,-1,1,2,0,1,1,1,12,68,1,-1,-1,5,1757,0
2018,2,47.5,2,2,12,1,2,3,17,61,5,-1,45,1,1758,3
2018,1,-1,1,2,0,1,2,4,20,86,5,-1,-1,5,1759,0
2018,3,85,1,6,12,1,1,1,12,54,1,-1,45,1,1760,1
2018,2,60,2,1,12,1,2,3,16,47,1,-1,40,1,1761,0
2018,3,-1,1,2,0,1,2,1,14,65,1,-1,-1,5,1762,2
2018,2,75,1,3,12,1,1,3,16,63,1,-1,50,1,1763,2
2018,3,-1,1,6,12,1,2,1,14,67,2,-1,-1,5,1764,1
2018,2,50,2,5,12,1,1,0,13,64,1,-1,40,1,1765,1
2018,1,50,2,3,0,1,2,1,13,23,1,-1,50,1,1766,0
2018,2,10,1,4,12,2,1,1,12,27,1,-1,40,1,1767,2
2018,1,70,2,4,12,1,2,1,12,26,5,-1,80,1,1768,0
2018,3,75,1,3,12,1,1,1,12,41,1,-1,70,1,1769,1
2018,2,30,2,1,0,1,1,1,13,20,5,-1,44,1,1770,0
2018,2,60,1,3,12,1,1,1,12,54,3,-1,48,1,1771,1
2018,1,-1,1,0,0,1,2,3,17,86,2,-1,-1,5,1772,0
2018,2,-1,2,4,0,1,2,1,12,68,3,-1,-1,5,1773,0
2018,1,-1,2,5,0,1,2,0,8,54,3,-1,-1,7,1774,0
2018,3,0,1,0,1,3,1,0,1,51,1,-1,40,1,1775,1
2018,3,-1,2,0,12,1,1,1,14,61,1,-1,-1,5,1776,1
2018,2,-1,2,5,0,1,1,1,14,89,2,-1,-1,5,1777,0
2018,3,90,2,7,11,1,2,1,12,54,1,-1,37,1,1778,2
2018,3,-1,1,2,0,1,1,4,20,72,5,-1,-1,5,1779,1
2018,2,-1,3,4,0,1,2,1,13,19,5,-1,-1,6,1780,0
2018,3,95,1,6,12,1,1,3,16,59,1,-1,70,1,1781,1
2018,3,90,3,6,11,1,2,1,12,31,5,-1,50,1,1782,4
2018,2,15,1,2,0,1,2,1,12,23,5,-1,40,1,1783,1
2018,2,100,2,5,1,1,2,2,14,55,2,-1,45,1,1784,0
2018,1,75,2,3,12,1,2,3,16,34,1,35,-1,3,1785,0
2018,3,95,1,5,0,1,2,2,15,37,1,-1,40,1,1786,1
2018,1,100,1,4,12,1,2,3,16,30,1,-1,50,1,1787,0
2018,1,75,2,5,12,1,2,3,16,33,1,-1,20,2,1788,0
2018,1,20,2,6,12,1,1,3,16,48,3,-1,32,1,1789,0
2018,1,90,1,6,2,1,2,3,16,60,1,-1,25,2,1790,0
2018,3,95,2,2,0,1,2,4,20,47,1,-1,46,1,1791,2
2018,2,90,1,5,0,1,2,1,12,52,3,-1,45,1,1792,2
2018,3,-1,2,0,0,1,1,1,12,67,1,-1,-1,5,1793,2
2018,2,25,1,3,10,1,1,1,13,29,5,-1,51,1,1794,0
2018,1,-1,2,5,0,1,2,1,13,31,5,-1,-1,7,1795,0
2018,3,75,1,6,12,1,1,3,16,36,1,-1,65,1,1796,1
2018,2,80,2,0,12,1,2,2,18,64,5,-1,48,1,1797,3
2018,1,-1,2,6,0,1,2,3,16,89,2,-1,-1,5,1798,0
2018,3,60,1,3,12,1,2,3,16,63,1,-1,40,1,1799,2
2018,1,100,1,3,12,2,1,1,11,24,5,-1,70,1,1800,0
2018,3,60,1,1,12,1,2,2,14,35,3,-1,35,2,1801,2
2018,2,-1,2,5,0,1,2,1,13,82,1,-1,-1,5,1802,0
2018,1,20,2,4,12,1,1,3,16,66,1,-1,40,1,1803,0
2018,2,100,2,6,12,1,2,3,16,47,1,-1,40,1,1804,0
2018,3,65,1,2,12,2,1,3,16,53,1,-1,60,1,1805,2
2018,2,100,1,4,12,1,2,4,17,70,1,-1,16,2,1806,1
2018,3,85,1,1,0,1,2,3,16,32,1,-1,40,1,1807,2
2018,1,70,2,7,11,1,2,1,12,26,5,-1,40,1,1808,0
2018,3,100,2,5,12,1,2,3,16,35,1,-1,60,1,1809,1
2018,1,90,1,5,12,1,1,4,19,59,1,-1,40,1,1810,0
2018,1,75,1,2,12,1,1,0,14,55,1,-1,60,1,1811,0
2018,3,-1,1,2,0,1,2,3,16,41,1,-1,-1,7,1812,2
2018,1,-1,1,3,0,1,1,3,14,85,2,-1,-1,5,1813,0
2018,2,100,2,4,12,3,2,3,16,50,3,-1,40,1,1814,0
2018,3,-1,2,2,0,1,1,1,12,56,4,-1,-1,7,1815,4
2018,1,-1,2,6,0,1,1,1,12,77,2,-1,-1,5,1816,0
2018,3,10,2,0,12,1,1,1,12,49,3,-1,50,1,1817,1
2018,2,75,2,2,12,1,1,1,14,57,3,-1,46,1,1818,0
2018,1,-1,3,0,0,1,1,1,14,66,3,-1,-1,8,1819,0
2018,3,0,1,0,8,2,1,1,13,56,5,-1,28,2,1820,3
2018,2,3,2,4,9,1,1,2,14,55,1,50,-1,3,1821,2
2018,1,100,1,6,12,1,1,3,17,45,3,-1,60,1,1822,0
2018,1,-1,2,6,0,1,1,2,14,66,1,-1,-1,5,1823,0
2018,2,0,2,9,13,1,1,1,12,60,1,-1,50,1,1824,0
2018,1,100,1,4,12,1,2,1,12,58,1,-1,35,1,1825,0
2018,3,-1,1,3,0,1,2,1,12,28,1,-1,-1,7,1826,1
2018,2,75,2,4,12,1,2,4,16,45,1,-1,50,1,1827,3
2018,1,-1,2,4,3,1,2,0,11,87,1,-1,-1,5,1828,0
2018,3,95,2,6,12,1,2,3,16,56,3,-1,60,1,1829,2
2018,2,80,2,1,12,1,1,1,12,24,5,-1,50,1,1830,0
2018,1,-1,2,6,0,1,2,1,13,72,1,-1,-1,5,1831,0
2018,1,50,2,0,12,2,2,3,16,49,5,-1,40,1,1832,0
2018,3,40,2,3,9,2,2,1,12,25,5,-1,20,2,1833,3
2018,3,-1,3,0,0,2,1,0,11,53,5,-1,-1,8,1834,4
2018,1,10,2,3,0,2,1,0,12,23,5,-1,42,1,1835,0
2018,3,90,3,4,0,2,2,1,12,23,5,-1,60,1,1836,2
2018,1,60,1,3,11,1,2,2,14,73,1,-1,89,2,1837,0
2018,3,-1,1,5,0,1,2,1,12,18,1,-1,-1,7,1838,1
2018,2,-1,1,6,12,1,1,2,14,58,3,-1,-1,5,1839,2
2018,1,-1,2,5,0,1,1,3,16,85,3,-1,-1,5,1840,0
2018,2,10,2,4,10,1,1,1,12,25,5,-1,40,1,1841,0
2018,2,50,1,0,12,1,2,3,16,72,3,-1,44,1,1842,1
2018,1,-1,2,6,0,1,2,1,13,70,5,-1,-1,5,1843,0
2018,2,90,2,0,10,2,2,1,12,62,3,-1,20,2,1844,0
2018,3,-1,2,0,12,2,1,4,19,85,2,-1,-1,5,1845,3
2018,2,0,2,1,9,1,2,2,15,39,5,-1,38,2,1846,2
2018,3,-1,3,0,12,2,1,1,15,68,2,-1,-1,7,1847,3
2018,1,100,2,5,12,1,2,1,12,64,3,-1,57,1,1848,0
2018,3,-1,2,0,0,1,1,1,12,75,2,-1,-1,5,1849,1
2018,2,-1,2,0,0,1,1,0,7,55,1,-1,-1,8,1850,1
2018,2,50,1,2,0,2,1,1,12,35,1,-1,40,1,1851,0
2018,1,80,3,3,3,1,2,1,12,24,5,-1,60,1,1852,0
